Car ID,Brand,Model,Year,Transmission,Mileage,Fuel Type,Tax,MPG,Engine Size,Price
18803,Skoda, Kamiq,2019,Semi-Auto,563,Diesel,145,52.3,1.6,21990
18804,Volkswagen, Caravelle,2019,Automatic,9200,Diesel,150,32.8,2,38500
18805,Volkswagen, Caravelle,2019,Semi-Auto,9221,Diesel,145,33.6,2,39999
18806,Toyota, Prius,2013,Automatic,58852,Other,10,64.2,1.8,17995
18807,BMW, X6,2020,Semi-Auto,9612,Diesel,145,34.9,3,55500
18808,Mercedes, M Class,2015,Automatic,46023,Diesel,205,39.2,2.1,21643
18809,Hyundai, IX20,2018,Manual,10612,Petrol,150,50.4,1.4,10350
18810,Audi, R8,2018,Semi-Auto,3800,Petrol,145,23,5.2,93950
18811,Ford, Grand C-MAX,2017,Manual,40911,Diesel,150,64.2,1.5,9690
18812,Audi, RS5,2015,Automatic,66000,Petrol,555,26.9,4.2,25950
18813,Mercedes, S Class,1998,Automatic,43534,Petrol,265,23.3,6,19990
18814,Ford, KA,2015,Manual,31168,Petrol,30,57.7,1.2,5500
18815,Audi, A8,2019,Semi-Auto,3442,Diesel,145,40.4,3,39940
18816,Mercedes, V Class,2019,Semi-Auto,2924,Diesel,145,44.8,2.2,36980
18817,Audi, Q8,2019,Automatic,8300,Petrol,145,26.4,3,58000
18818,Mercedes, SLK,2007,Automatic,74000,Petrol,325,32.1,1.8,5290
18819,Volkswagen, Arteon,2019,Automatic,2917,Diesel,145,44.1,2,30990
18820,Ford, Edge,2019,Automatic,10,Diesel,145,37.2,2,33000
18821,Volkswagen, Scirocco,2017,Semi-Auto,11436,Diesel,145,53.3,2,17595
18822,Hyundai, I800,2019,Automatic,15927,Diesel,145,28,2.5,18995
18823,Toyota, Supra,2019,Automatic,162,Petrol,145,34.5,3,49490
18824,Volkswagen, Arteon,2019,Semi-Auto,11412,Diesel,145,50.4,2,25990
18825,Mercedes, V Class,2018,Manual,32095,Diesel,145,46.3,2.1,21996
18826,Mercedes, GLS Class,2019,Semi-Auto,7650,Diesel,150,37.2,3,46931
18827,BMW, X6,2013,Automatic,80000,Diesel,300,37.7,3,16990
18828,Ford, Galaxy,2019,Manual,9129,Diesel,145,55.4,2,26430
18829,Ford, Edge,2017,Manual,17200,Diesel,205,47.9,2,21180
18830,Ford, Grand C-MAX,2013,Automatic,47421,Diesel,165,48.7,2,8470
18831,Mercedes, V Class,2018,Automatic,19016,Diesel,145,48.7,2.1,19750
18832,Toyota, Hilux,2017,Manual,58630,Diesel,260,40.4,2.4,18995
18833,Hyundai, IX20,2016,Manual,28933,Petrol,125,50.4,1.4,7998
18834,Toyota, Verso,2008,Manual,83000,Petrol,260,36.7,1.8,3995
18835,BMW, X6,2019,Semi-Auto,3371,Diesel,145,34.9,3,58990
18836,Audi, R8,2016,Semi-Auto,10172,Petrol,570,24.8,5.2,79900
18837,BMW, M4,2020,Automatic,10,Petrol,150,34,3,45488
18838,Mercedes, CLS Class,2019,Semi-Auto,5680,Diesel,145,48.7,2.9,37499
18839,Ford, Edge,2017,Manual,22168,Diesel,145,48.7,2,19050
18840,Hyundai, IX35,2011,Manual,60000,Diesel,145,48.7,1.7,6975
18841,Audi, A8,2019,Automatic,8076,Petrol,145,28.8,3,44950
18842,Hyundai, Santa Fe,2019,Semi-Auto,17340,Diesel,145,39.2,2.2,31735
18843,Volkswagen, Beetle,2006,Manual,103875,Petrol,260,36.7,1.6,1799
18844,Ford, Grand C-MAX,2017,Manual,13809,Diesel,30,64.2,1.5,10800
18845,Volkswagen, Beetle,2013,Manual,52750,Diesel,125,57.6,2,7691
18846,BMW, 6 Series,2013,Automatic,58024,Diesel,160,51.4,3,15499
18847,BMW, 7 Series,2016,Semi-Auto,20619,Diesel,145,54.3,3,29240
18848,Ford, Edge,2016,Automatic,20028,Diesel,160,48.7,2,19419
18849,Mercedes, S Class,2019,Automatic,2000,Diesel,145,48.7,3,59995
18850,Hyundai, IX20,2016,Manual,25018,Petrol,125,50.4,1.4,8498
18851,Ford, Grand Tourneo Connect,2015,Manual,30760,Diesel,115,58.9,1.6,10995
18852,Skoda, Rapid,2017,Manual,83,Diesel,150,67.3,1.6,10995
18853,Hyundai, Santa Fe,2015,Semi-Auto,11673,Diesel,265,41.5,2.2,18992
18854,Ford, Fusion,2008,Manual,105000,Petrol,200,42.8,1.6,1895
18855,Skoda, Rapid,2016,Manual,33013,Petrol,20,57.7,1.2,7950
18856,Audi, A7,2020,Automatic,1200,Diesel,150,38.2,3,45000
18857,Ford, KA,2018,Manual,10437,Petrol,150,57.7,1.2,9000
18858,Ford, Galaxy,2007,Manual,134000,Diesel,235,44.8,1.8,3395
18859,Hyundai, Santa Fe,2019,Semi-Auto,9739,Diesel,150,39.2,2.2,32380
18860,Volkswagen, CC,2015,Manual,61090,Diesel,30,62.8,2,9998
18861,Ford, Grand C-MAX,2016,Manual,38670,Diesel,30,64.2,1.5,9126
18862,Volkswagen, Arteon,2018,Automatic,11639,Diesel,145,60.1,2,21999
18863,BMW, M4,2020,Semi-Auto,2024,Petrol,145,34,3,49623
18864,Hyundai, IX20,2019,Manual,7887,Petrol,150,37.2,1.6,11994
18865,Volkswagen, Shuttle,2018,Manual,33441,Diesel,145,47.1,2,20998
18866,Mercedes, M Class,2004,Automatic,121000,Diesel,325,29.7,2.7,19950
18867,Toyota, Avensis,2006,Manual,87743,Diesel,165,49.6,2,2250
18868,Mercedes, S Class,2018,Automatic,43000,Diesel,145,52.3,2.9,33490
18869,BMW, M4,2019,Semi-Auto,7603,Petrol,145,32.5,3,39990
18870,BMW, Z4,2008,Manual,63000,Petrol,325,31.7,3,14000
18871,Skoda, Yeti,2017,Manual,36078,Diesel,30,62.8,2,10500
18872,BMW, 6 Series,2015,Automatic,40517,Petrol,260,36.2,3,20000
18873,Mercedes, SLK,2015,Semi-Auto,27877,Diesel,30,70.6,2,16480
18874,Hyundai, Santa Fe,2019,Semi-Auto,2199,Diesel,145,39.2,2.2,36990
18875,Toyota, GT86,2020,Manual,1055,Petrol,145,33.2,2,27995
18876,Ford, Grand C-MAX,2016,Manual,36511,Diesel,30,64.2,1.5,9999
18877,Audi, Q8,2019,Semi-Auto,5978,Diesel,150,30.7,4,83995
18878,Mercedes, S Class,2017,Semi-Auto,6200,Diesel,150,52.3,3,40990
18879,Skoda, Kamiq,2019,Automatic,124,Petrol,145,44.1,1.5,19450
18880,Mercedes, CLS Class,2016,Semi-Auto,22525,Diesel,125,57.7,2.1,20499
18881,Skoda, Kamiq,2020,Manual,1421,Petrol,145,47.9,1,19300
18882,BMW, M3,2004,Manual,46000,Petrol,325,23.3,3.2,19500
18883,Audi, SQ5,2018,Automatic,37000,Petrol,145,34,3,35950
18884,Ford, KA,2012,Manual,65000,Petrol,30,57.7,1.2,3499
18885,Ford, Grand C-MAX,2015,Semi-Auto,31221,Diesel,165,48.7,2,10495
18886,Hyundai, IX20,2016,Manual,53220,Petrol,125,50.4,1.4,7484
18887,BMW, 6 Series,2013,Automatic,62068,Diesel,160,49.6,3,16199
18888,Volkswagen, Scirocco,2017,Semi-Auto,24871,Petrol,145,44.1,2,17495
18889,Hyundai, Santa Fe,2016,Manual,21972,Diesel,200,47.1,2.2,17450
18890,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,24945
18891,Audi, RS6,2017,Semi-Auto,34926,Petrol,325,29.4,4,57995
18892,Toyota, GT86,2019,Manual,4500,Petrol,145,33.2,2,23997
18893,Mercedes, V Class,2016,Manual,21981,Diesel,200,46.3,2.1,17998
18894,Volkswagen, Amarok,2018,Automatic,13764,Diesel,260,36.2,3,27900
18895,Mercedes, V Class,2019,Automatic,2582,Diesel,145,45.6,2.2,41730
18896,Skoda, Scala,2019,Semi-Auto,430,Petrol,145,47.1,1,16990
18897,Mercedes, M Class,2015,Semi-Auto,37484,Diesel,300,39.2,3,22498
18898,Toyota, Prius,2015,Automatic,46230,Hybrid,10,64.2,1.8,20500
18899,Skoda, Rapid,2018,Manual,16450,Petrol,145,61.4,1,9895
18900,Hyundai, I800,2018,Automatic,36501,Diesel,145,28,2.5,17990
18901,Volkswagen, Arteon,2019,Automatic,6786,Petrol,145,32.8,2,29980
18902,Ford, Tourneo Custom,2018,Automatic,24568,Diesel,145,31.7,2,19995
18903,Mercedes, CLK,2004,Automatic,104000,Petrol,325,31.7,1.8,2495
18904,Toyota, Hilux,2018,Automatic,12255,Diesel,260,36.2,2.4,24995
18905,Audi, A7,2019,Automatic,11500,Diesel,145,38.2,3,51990
18906,Skoda, Kamiq,2020,Manual,3942,Petrol,145,49.6,1,16490
18907,Mercedes, CLS Class,2013,Automatic,91554,Diesel,200,46.3,3,12475
18908,Mercedes, M Class,2010,Automatic,106800,Diesel,555,31,3,9995
18909,Volkswagen, Arteon,2019,Manual,100,Diesel,145,52.3,2,23950
18910,Hyundai, I800,2018,Manual,38520,Diesel,145,28,2.5,15998
18911,BMW, M5,2019,Semi-Auto,4200,Petrol,150,26.9,4.4,62898
18912,Mercedes, S Class,2019,Semi-Auto,11735,Diesel,145,52.3,3,44980
18913,Volkswagen, Arteon,2019,Semi-Auto,10301,Petrol,145,47.1,2,27981
18914,Ford, Galaxy,2008,Manual,174000,Diesel,220,44.8,1.8,3995
18915,BMW, Z4,2020,Semi-Auto,3100,Petrol,145,38.7,2,34993
18916,Skoda, Kamiq,2019,Semi-Auto,2856,Petrol,145,44.1,1.5,19990
18917,BMW, X4,2019,Automatic,5505,Diesel,145,42.8,2,39995
18918,Toyota, Avensis,2015,Semi-Auto,56093,Diesel,240,44.1,2.2,7490
18919,Volkswagen, Arteon,2018,Semi-Auto,30823,Petrol,145,47.1,2,19498
18920,Hyundai, Santa Fe,2014,Semi-Auto,49216,Diesel,260,41.5,2.2,12891
18921,Hyundai, Santa Fe,2017,Automatic,42570,Diesel,145,42.8,2.2,17600
18922,Volkswagen, Arteon,2019,Automatic,5000,Petrol,145,47.1,2,31999
18923,Audi, RS3,2018,Automatic,24090,Petrol,145,34,2.5,34491
18924,Volkswagen, Tiguan Allspace,2019,Semi-Auto,1577,Diesel,150,38.7,2,29490
18925,Audi, RS3,2019,Automatic,10250,Petrol,145,30.1,2.5,39000
18926,Audi, S3,2018,Automatic,24500,Petrol,150,43.5,2,27995
18927,BMW, M4,2019,Automatic,5000,Petrol,145,34,3,44988
18928,Mercedes, X-CLASS,2018,Automatic,42000,Diesel,260,31.4,3,29990
18929,Mercedes, V Class,2019,Semi-Auto,200,Diesel,145,36.7,2,44995
18930,Mercedes, GL Class,2015,Automatic,27713,Diesel,20,67.3,2.1,15799
18931,Ford, Tourneo Connect,2019,Manual,12815,Diesel,145,48.7,1.5,17000
18932,BMW, i3,2017,Automatic,26965,Hybrid,140,470.8,0,19980
18933,Toyota, Prius,2017,Automatic,9891,Hybrid,0,85.6,1.8,20000
18934,BMW, M3,2019,Semi-Auto,5957,Petrol,145,33.2,3,62995
18935,Skoda, Scala,2019,Other,3500,Petrol,145,47.1,1,15999
18936,Ford, Tourneo Connect,2017,Manual,66305,Diesel,145,64.2,1.5,8975
18937,Audi, Q8,2020,Automatic,3522,Diesel,145,30.7,4,84496
18938,Toyota, GT86,2017,Manual,16444,Petrol,265,36.2,2,17995
18939,Volkswagen, Scirocco,2017,Manual,24784,Diesel,20,67.3,2,14995
18940,Ford, Grand C-MAX,2017,Manual,28346,Diesel,145,64.2,1.5,12000
18941,Ford, Galaxy,2017,Manual,15037,Diesel,125,56.5,2,19998
18942,Mercedes, V Class,2018,Manual,21431,Diesel,145,46.3,2.1,20498
18943,Hyundai, I40,2015,Manual,68969,Diesel,20,67.3,1.7,7050
18944,BMW, X4,2019,Semi-Auto,5450,Petrol,145,26.9,3,40775
18945,Ford, Galaxy,2016,Manual,35029,Diesel,125,56.5,2,16299
18946,Audi, RS5,2019,Semi-Auto,7800,Petrol,145,29.7,2.9,54990
18947,BMW, 7 Series,2012,Automatic,76000,Diesel,260,41.5,3,10990
18948,Volkswagen, Arteon,2019,Semi-Auto,10500,Petrol,145,40.4,1.5,21990
18949,BMW, i8,2015,Automatic,43102,Hybrid,0,134.5,1.5,42890
18950,Ford, Galaxy,2009,Manual,75000,Diesel,200,45.6,2,5275
18951,Mercedes, S Class,2015,Automatic,12687,Diesel,205,48.7,3,29029
18952,BMW, 6 Series,2016,Automatic,50475,Diesel,200,49.6,3,19899
18953,Volkswagen, Arteon,2019,Semi-Auto,4340,Petrol,145,40.4,1.5,23990
18954,Audi, A7,2019,Automatic,6785,Diesel,145,35.8,3,46480
18955,Skoda, Rapid,2014,Manual,33136,Diesel,30,64.2,1.6,5521
18956,BMW, M3,2018,Semi-Auto,28347,Petrol,150,34,3,36995
18957,Audi, RS5,2019,Automatic,7800,Petrol,145,29.7,2.9,55990
18958,Ford, Edge,2018,Semi-Auto,9600,Diesel,145,47.9,2,25990
18959,Mercedes, S Class,2017,Automatic,26000,Diesel,150,50.4,3,28999
18960,Mercedes, SLK,2007,Automatic,69000,Petrol,325,32.1,1.8,6495
18961,Volkswagen, Scirocco,2016,Manual,23649,Diesel,20,55.4,2,15290
18962,Hyundai, IX35,2015,Manual,64708,Diesel,150,53.3,1.7,8090
18963,Audi, A7,2019,Automatic,978,Diesel,145,48.7,2,35950
18964,Mercedes, V Class,2019,Automatic,4170,Diesel,145,44.1,2.1,40890
18965,Volkswagen, Scirocco,2016,Manual,37433,Petrol,145,46.3,2,13499
18966,BMW, 8 Series,2019,Automatic,5883,Petrol,145,33.6,3,62995
18967,Hyundai, Santa Fe,2020,Semi-Auto,10,Diesel,145,39.2,2.2,43995
18968,BMW, X4,2019,Semi-Auto,7974,Diesel,150,42.8,2,31995
18969,BMW, 7 Series,2019,Semi-Auto,11126,Diesel,150,58.9,3,38980
18970,Vauxhall, Agila,2015,Manual,60000,Petrol,30,55.4,1.2,4695
18971,Mercedes, V Class,2017,Automatic,86000,Diesel,145,44.8,2.1,29990
18972,Mercedes, V Class,2015,Semi-Auto,56617,Diesel,235,44.8,2.2,25990
18973,Toyota, Verso,2016,Semi-Auto,12068,Petrol,160,43.5,1.8,13990
18974,Toyota, Avensis,2017,Manual,43795,Diesel,145,67.3,1.6,9800
18975,Vauxhall, Antara,2013,Manual,62000,Diesel,240,44.1,2.2,6599
18976,Toyota, Verso,2017,Semi-Auto,24389,Petrol,200,42.8,1.8,12690
18977,BMW, i8,2016,Automatic,10087,Hybrid,0,134.5,1.5,48998
18978,Ford, Grand Tourneo Connect,2019,Manual,11,Diesel,145,46.3,1.5,18490
18979,Toyota, Prius,2016,Automatic,43463,Hybrid,0,94.1,1.8,17819
18980,Ford, Puma,2020,Manual,2500,Petrol,150,50.4,1,21999
18981,Hyundai, I800,2018,Automatic,34605,Diesel,145,28,2.5,15990
18982,Skoda, Kamiq,2019,Manual,1236,Petrol,145,47.9,1,18999
18983,Mercedes, M Class,2014,Semi-Auto,33271,Petrol,580,23.9,5.5,32995
18984,BMW, X6,2019,Semi-Auto,7200,Diesel,145,33.2,3,64900
18985,Hyundai, IX35,2014,Manual,41778,Diesel,150,53.3,1.7,8500
18986,Hyundai, Santa Fe,2017,Manual,7493,Diesel,200,47.1,2.2,19691
18987,BMW, i8,2017,Automatic,17580,Hybrid,0,134.5,1.5,52495
18988,Ford, Puma,2020,Manual,1000,Petrol,145,50.4,1,21000
18989,Volkswagen, Tiguan Allspace,2019,Automatic,8512,Diesel,145,38.7,2,27599
18990,BMW, M4,2017,Semi-Auto,25777,Petrol,145,34,3,33450
18991,Ford, Grand C-MAX,2018,Manual,18614,Petrol,145,54.3,1,14000
18992,Mercedes, SLK,2015,Manual,47003,Petrol,205,41.5,1.8,13400
18993,BMW, M5,2019,Semi-Auto,3545,Petrol,145,24.1,4.4,72000
18994,Vauxhall, GTC,2016,Manual,29982,Petrol,160,47.1,1.4,8099
18995,Mercedes, CLS Class,2016,Automatic,47156,Diesel,125,57.7,2.1,17999
18996,Toyota, Prius,2016,Automatic,21291,Hybrid,0,94.1,1.8,18675
18997,Volkswagen, Arteon,2019,Automatic,7273,Petrol,145,48.7,1.5,22499
18998,Ford, Galaxy,2016,Manual,53164,Diesel,125,56.5,2,15780
18999,Volkswagen, CC,2015,Semi-Auto,54231,Diesel,150,53.3,2,9995
19000,Hyundai, Santa Fe,2013,Semi-Auto,72854,Diesel,260,41.5,2.2,12245
19001,Skoda, Yeti,2013,Automatic,36374,Petrol,160,44.1,1.2,9000
19002,Volkswagen, CC,2016,Manual,18229,Petrol,160,44.8,1.4,11499
19003,Volkswagen, Scirocco,2015,Manual,47010,Diesel,20,55.4,2,10999
19004,Audi, RS4,2018,Semi-Auto,12000,Petrol,145,32.1,2.9,52495
19005,Hyundai, I800,2019,Manual,14674,Diesel,145,31.7,2.5,18500
19006,Ford, Grand C-MAX,2016,Manual,28772,Diesel,30,64.2,1.5,9999
19007,Ford, Puma,2020,Manual,1211,Petrol,145,49.6,1,21991
19008,Volkswagen, Scirocco,2016,Manual,26500,Petrol,125,52.3,1.4,13302
19009,Ford, Grand C-MAX,2016,Manual,28982,Diesel,30,64.2,1.5,13990
19010,Mercedes, GLS Class,2017,Semi-Auto,16650,Diesel,300,37.2,3,39649
19011,Toyota, GT86,2019,Manual,995,Petrol,145,33.2,2,23995
19012,Audi, A8,2012,Automatic,70894,Diesel,235,44.1,3,13437
19013,Mercedes, SLK,2014,Semi-Auto,35000,Diesel,150,56.5,2,14890
19014,Ford, Grand Tourneo Connect,2018,Automatic,9486,Diesel,145,56.6,1.5,15990
19015,Skoda, Scala,2019,Manual,5421,Diesel,145,57.7,1.6,14980
19016,Skoda, Yeti,2016,Manual,29426,Petrol,125,51.4,1.2,10350
19017,BMW, 8 Series,2020,Semi-Auto,700,Petrol,145,31.7,3,59995
19018,Vauxhall, GTC,2017,Automatic,9616,Petrol,200,42.8,1.4,10991
19019,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,22995
19020,Hyundai, I40,2019,Manual,12000,Diesel,145,54.3,1.6,15495
19021,BMW, M4,2019,Semi-Auto,101,Petrol,145,34,3,41980
19022,Audi, Q8,2019,Automatic,11464,Diesel,145,33.6,3,51862
19023,Volkswagen, Scirocco,2015,Manual,28578,Petrol,125,52.3,1.4,10391
19024,Skoda, Rapid,2017,Manual,50000,Diesel,145,74.3,1.6,8495
19025,Skoda, Scala,2019,Semi-Auto,6000,Petrol,145,45.6,1.5,16990
19026,Mercedes, X-CLASS,2019,Automatic,5981,Diesel,265,35.8,2.3,25491
19027,Hyundai, IX20,2016,Manual,21304,Diesel,30,64.2,1.6,7769
19028,Toyota, Prius,2016,Automatic,41487,Hybrid,0,85.6,1.8,17480
19029,Ford, Grand C-MAX,2017,Manual,10373,Petrol,145,54.3,1,12498
19030,Audi, A7,2019,Semi-Auto,3130,Diesel,145,48.7,2,31210
19031,Ford, Tourneo Custom,2016,Manual,22704,Diesel,200,44.8,2,16700
19032,Volkswagen, Tiguan Allspace,2019,Automatic,4647,Petrol,145,30.7,2,31113
19033,BMW, M3,2017,Semi-Auto,21431,Petrol,150,34,3,37970
19034,Vauxhall, Combo Life,2019,Manual,7211,Diesel,145,53.3,1.5,14995
19035,BMW, 6 Series,2017,Automatic,39890,Diesel,145,49.6,3,23750
19036,Ford, Mustang,2019,Automatic,2000,Petrol,145,22.1,5,40495
19037,Audi, RS4,2013,Automatic,68000,Petrol,555,26.4,4.2,23888
19038,Mercedes, GL Class,2017,Automatic,10881,Diesel,145,56.5,2.1,26999
19039,Mercedes, GL Class,2015,Automatic,53789,Diesel,125,56.5,2.1,16499
19040,Skoda, Rapid,2018,Manual,11154,Petrol,145,61.4,1,9791
19041,Volkswagen, Arteon,2019,Automatic,8686,Diesel,145,60.1,2,29495
19042,Audi, SQ5,2017,Automatic,24575,Petrol,145,34,3,38950
19043,Volkswagen, CC,2015,Automatic,70920,Diesel,145,54.3,2,10000
19044,Audi, SQ7,2017,Automatic,30000,Diesel,145,39.2,4,51990
19045,Audi, A7,2019,Automatic,4288,Diesel,145,38.2,3,42500
19046,Toyota, Prius,2018,Automatic,59191,Other,135,235,1.8,18150
19047,Mercedes, GL Class,2016,Automatic,54761,Diesel,125,56.6,2.1,15750
19048,Audi, A8,2018,Semi-Auto,2905,Diesel,145,40.4,3,36995
19049,Hyundai, I40,2019,Manual,20,Diesel,145,52.3,1.6,16000
19050,Ford, Grand C-MAX,2012,Manual,58745,Petrol,200,40.9,1.6,6650
19051,Ford, Mustang,2020,Manual,613,Petrol,145,31.4,2.3,33979
19052,Mercedes, S Class,2016,Semi-Auto,46000,Diesel,160,50.4,3,28980
19053,Ford, Galaxy,2018,Manual,9609,Diesel,145,55.4,2,21600
19054,Ford, Grand C-MAX,2018,Manual,3937,Petrol,145,47.1,1,14499
19055,Volkswagen, Caddy Maxi Life,2019,Manual,3349,Diesel,145,57.7,2,19499
19056,Volkswagen, California,2019,Automatic,6739,Diesel,260,33.2,2,57991
19057,Volkswagen, Caddy Maxi Life,2019,Automatic,100,Diesel,145,46.3,2,21999
19058,Toyota, Verso,2017,Automatic,33989,Other,165,43.5,1.8,14800
19059,Mercedes, SLK,2016,Semi-Auto,29726,Diesel,30,70.6,2,17480
19060,Ford, Grand C-MAX,2016,Manual,13967,Diesel,30,64.2,1.5,10799
19061,Ford, Tourneo Custom,2019,Manual,10012,Diesel,150,35.3,2,24000
19062,Mercedes, SLK,2015,Automatic,14125,Petrol,145,47.9,2,16995
19063,Ford, Galaxy,2016,Manual,33883,Diesel,125,56.5,2,14999
19064,Mercedes, CLS Class,2013,Semi-Auto,85967,Diesel,200,46.3,3,11991
19065,Ford, Tourneo Connect,2016,Automatic,11297,Diesel,125,56.6,1.5,13000
19066,Skoda, Rapid,2015,Manual,44157,Petrol,30,57.7,1.2,7500
19067,Volkswagen, Arteon,2017,Semi-Auto,23559,Petrol,145,47.1,2,21550
19068,Ford, Galaxy,2018,Semi-Auto,23836,Diesel,145,52.3,2,17995
19069,Toyota, GT86,2020,Manual,516,Petrol,150,33.2,2,27998
19070,BMW, 7 Series,2019,Semi-Auto,5113,Diesel,145,44.1,3,47000
19071,Ford, Grand C-MAX,2016,Manual,15414,Diesel,30,64.2,1.5,10277
19072,Ford, Galaxy,2013,Manual,99900,Diesel,150,52.3,1.6,6470
19073,Vauxhall, Combo Life,2019,Manual,2674,Petrol,145,42.2,1.2,14900
19074,BMW, M3,2015,Semi-Auto,13537,Petrol,300,34,3,32950
19075,Toyota, PROACE VERSO,2019,Automatic,10,Diesel,145,38.7,2,27998
19076,Hyundai, IX35,2013,Manual,47232,Diesel,200,48.7,2,7776
19077,Audi, Q8,2019,Semi-Auto,9991,Diesel,150,32.8,3,62950
19078,Mercedes, V Class,2018,Manual,29723,Diesel,145,46.3,2.1,19498
19079,Hyundai, IX20,2018,Automatic,12914,Petrol,145,43.5,1.6,10475
19080,Mercedes, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,28945
19081,Mercedes, CLS Class,2019,Semi-Auto,5919,Diesel,145,48.7,2.9,34980
19082,Ford, Tourneo Connect,2016,Manual,21026,Diesel,30,64.2,1.5,11995
19083,Mercedes, M Class,2013,Semi-Auto,57367,Diesel,200,44.8,2.1,16300
19084,Hyundai, IX35,2013,Manual,55472,Diesel,145,53.3,1.7,6999
19085,Toyota, Avensis,2013,Manual,51504,Diesel,30,62.8,2,6625
19086,Volkswagen, Scirocco,2016,Semi-Auto,69018,Diesel,125,53.3,2,12490
19087,BMW, M5,2019,Semi-Auto,16529,Petrol,145,26.9,4.4,58991
19088,Volkswagen, Arteon,2019,Automatic,4444,Diesel,145,50.4,2,28000
19089,Hyundai, IX20,2016,Manual,2542,Petrol,125,50.4,1.4,8495
19090,Volkswagen, CC,2013,Manual,33305,Diesel,125,60.1,2,8399
19091,Ford, KA,2014,Manual,49439,Petrol,30,57.7,1.2,4999
19092,Hyundai, Santa Fe,2019,Automatic,7921,Diesel,145,42.8,2.2,28990
19093,BMW, 6 Series,2015,Semi-Auto,26797,Diesel,160,49.6,3,23552
19094,Ford, Grand C-MAX,2016,Manual,31860,Diesel,30,64.2,1.5,9999
19095,Ford, KA,2009,Manual,92000,Petrol,30,55.4,1.2,2350
19096,BMW, X6,2019,Semi-Auto,101,Diesel,145,34.9,3,59995
19097,Skoda, Yeti,2014,Manual,69815,Diesel,30,61.4,1.6,5998
19098,Audi, A8,2018,Automatic,4284,Petrol,145,37.7,3,38500
19099,Volkswagen, Beetle,2016,Manual,23500,Diesel,30,61.4,2,12500
19100,Ford, KA,2013,Manual,40000,Petrol,30,57.7,1.2,4800
19101,Hyundai, I800,2018,Automatic,30038,Diesel,145,31.7,2.5,15999
19102,Hyundai, I40,2019,Manual,10,Diesel,145,52.3,1.6,16500
19103,Hyundai, IX35,2011,Manual,79000,Petrol,205,41.5,1.6,5475
19104,Toyota, Prius,2017,Automatic,30130,Hybrid,140,64.2,1.8,22991
19105,Skoda, Rapid,2017,Manual,31600,Petrol,20,60.1,1.2,8250
19106,Volkswagen, Scirocco,2008,Manual,82156,Petrol,260,37.2,2,5000
19107,Hyundai, IX20,2016,Automatic,22109,Petrol,160,43.5,1.6,8277
19108,Audi, A8,2013,Automatic,43903,Diesel,235,44.1,3,15316
19109,Skoda, Kamiq,2019,Semi-Auto,1250,Petrol,145,44.1,1.5,19495
19110,Ford, Puma,2019,Manual,1085,Petrol,145,51.4,1,20000
19111,Mercedes, CLS Class,2019,Semi-Auto,164,Petrol,145,31.4,2,45799
19112,Hyundai, Santa Fe,2018,Semi-Auto,9176,Diesel,145,39.2,2.2,31995
19113,Skoda, Scala,2019,Semi-Auto,2708,Petrol,145,45.6,1.5,17490
19114,Volkswagen, Amarok,2015,Manual,50114,Diesel,260,35.3,2,15985
19115,Volkswagen, Amarok,2019,Automatic,8500,Diesel,260,28.3,3,30000
19116,Volkswagen, Amarok,2019,Automatic,12560,Diesel,260,28.3,3,27499
19117,Hyundai, Santa Fe,2016,Semi-Auto,34670,Diesel,235,42.8,2.2,17995
19118,Ford, Grand Tourneo Connect,2019,Manual,5589,Diesel,145,61.4,1.5,19500
19119,BMW, 6 Series,2016,Automatic,19411,Petrol,260,37.2,3,21485
19120,Volkswagen, Scirocco,2015,Manual,36406,Diesel,30,53.3,2,12990
19121,Hyundai, Santa Fe,2016,Manual,39979,Diesel,200,47.1,2.2,16470
19122,Hyundai, I800,2018,Manual,33887,Diesel,145,31.7,2.5,16299
19123,BMW, 8 Series,2020,Semi-Auto,3000,Diesel,145,40.4,3,63000
19124,Mercedes, V Class,2019,Automatic,20500,Diesel,145,48.7,2.1,20950
19125,BMW, X6,2013,Automatic,44176,Diesel,300,37.7,3,17999
19126,Toyota, Prius,2017,Automatic,15661,Hybrid,135,85.6,1.8,19990
19127,Audi, A7,2020,Semi-Auto,2410,Diesel,145,38.7,3,45890
19128,Toyota, Verso,2017,Manual,36199,Petrol,205,41.5,1.6,10998
19129,Audi, Q8,2019,Semi-Auto,6000,Diesel,145,32.8,3,76990
19130,BMW, Z4,2019,Semi-Auto,5465,Petrol,145,38.7,2,29941
19131,Vauxhall, GTC,2016,Manual,53722,Petrol,160,47.1,1.4,5991
19132,Hyundai, IX20,2015,Automatic,20500,Petrol,205,43.6,1.6,7895
19133,Audi, A8,2019,Automatic,5900,Diesel,145,50.4,3,48000
19134,Hyundai, I40,2016,Manual,56001,Diesel,20,67.3,1.7,8731
19135,Mercedes, GLS Class,2019,Automatic,18082,Diesel,145,37.2,3,44890
19136,Hyundai, Santa Fe,2018,Automatic,9648,Diesel,145,39.2,2.2,29500
19137,Vauxhall, Vivaro,2018,Manual,18673,Diesel,145,40.9,1.6,16495
19138,Ford, Grand C-MAX,2016,Manual,18415,Diesel,30,64.2,1.5,9899
